id,title,price,currency,state_name,shipping_free,logistic_type,seller_status,condition,permalink,storage_gb,model_type,median_segment,is_anomaly
MLA6973051637,iphone 15 plus 512gb oferta,441389,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,True
MLA9531745711,iphone 15 base 256gb,1097413,ARS,Buenos Aires,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA4605363623,iphone 15 base 128gb libre,900254,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4830779437,iphone 15 pro max 512gb oferta,2380023,ARS,CABA,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA6722948830,iphone 15 plus 512gb garantia oficial,1102381,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA9880944836,iphone 15 pro 128gb oferta,1410778,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA6870478892,iphone 15 base 512gb,1025669,ARS,Salta,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2124863312,iphone 15 pro max 128gb nuevo sellado,1407803,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA4436612164,iphone 15 pro max 512gb full,1869476,ARS,Mendoza,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA9492518407,iphone 15 base 256gb nuevo sellado,1179157,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA2263798712,iphone 15 plus 256gb envio gratis,1411895,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA4425002157,iphone 15 plus 128gb full,1215523,ARS,CABA,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA1080547908,iphone 15 pro 256gb full,1328764,ARS,Salta,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA4799649716,iphone 15 pro max 256gb envio gratis,1835584,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA2886440784,iphone 15 base 512gb oferta,1970253,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA9671788272,iphone 15 base 128gb oferta,847115,ARS,Salta,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA9336788261,iphone 15 base 256gb garantia oficial,1065745,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA3955546719,iphone 15 pro max 256gb libre,1758219,ARS,Córdoba,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA7188788060,iphone 15 base 256gb libre,1051183,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9536808422,iphone 15 base 128gb garantia oficial,805309,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA3980589328,iphone 15 plus 128gb full,695609,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,True
MLA5791141742,iphone 15 plus 512gb garantia oficial,1157343,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA3708133683,iphone 15 pro 256gb full,1592908,ARS,Buenos Aires,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA4752853164,iphone 15 pro max 256gb,1544651,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA3362702644,iphone 15 plus 128gb nuevo sellado,1083572,ARS,Salta,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA4660873391,iphone 15 pro 512gb oferta,1615380,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA6030011632,iphone 15 plus 512gb,1289116,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA3695974815,iphone 15 pro 128gb nuevo sellado,1351086,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5732256070,iphone 15 pro 128gb oferta,1299173,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA6546750392,iphone 15 pro max 256gb libre,1860726,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5246326565,iphone 15 base 128gb,983322,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA8427168397,iphone 15 base 128gb envio gratis,865357,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA5450886094,iphone 15 base 128gb envio gratis,909765,ARS,CABA,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6693374051,iphone 15 base 512gb,1969512,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA7718711519,iphone 15 base 512gb envio gratis,940097,ARS,CABA,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA1747790119,iphone 15 plus 256gb garantia oficial,1366771,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA2071412069,iphone 15 pro 512gb envio gratis,2050965,ARS,Santa Fe,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA6705165554,iphone 15 pro 128gb envio gratis,1325278,ARS,CABA,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA4601556324,iphone 15 plus 128gb nuevo sellado,1040175,ARS,CABA,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8404342970,iphone 15 base 256gb oferta,952184,ARS,Buenos Aires,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA3201009262,iphone 15 pro 128gb nuevo sellado,1364828,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA7200081273,iphone 15 plus 256gb envio gratis,1279167,ARS,Buenos Aires,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA8514167890,iphone 15 plus 512gb envio gratis,1800601,ARS,Córdoba,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA7397988049,iphone 15 pro max 512gb libre,2252901,ARS,Santa Fe,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA5149862539,iphone 15 base 128gb,795267,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA9043044013,iphone 15 plus 256gb libre,1349667,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA4402424155,iphone 15 pro 256gb oferta,1683722,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA7395264989,iphone 15 pro max 128gb oferta,1943238,ARS,Buenos Aires,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA1083036522,iphone 15 pro max 256gb full,1841724,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8189859348,iphone 15 base 512gb libre,961983,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA2116527694,iphone 15 pro 256gb oferta,1482857,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA3803079029,iphone 15 pro max 512gb libre,2367188,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7060735829,iphone 15 pro max 128gb envio gratis,1424846,ARS,Córdoba,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA6452055073,iphone 15 pro max 256gb full,758095,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,True
MLA5316748774,iphone 15 plus 256gb nuevo sellado,1420579,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1186871178,iphone 15 base 128gb nuevo sellado,403828,ARS,Salta,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,True
MLA7095645377,iphone 15 pro 512gb,2032159,ARS,Mendoza,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA1646592414,iphone 15 base 512gb oferta,1172563,ARS,Salta,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA8757584644,iphone 15 base 128gb garantia oficial,921065,ARS,Salta,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA7503463110,iphone 15 pro max 256gb libre,1946836,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA3580058293,iphone 15 plus 128gb libre,2264975,ARS,Córdoba,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA9074930220,iphone 15 pro max 512gb oferta,2336274,ARS,Mendoza,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA3195769548,iphone 15 pro 512gb garantia oficial,1625971,ARS,Mendoza,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA9734110617,iphone 15 pro max 256gb libre,1817298,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8767459052,iphone 15 base 512gb full,1061207,ARS,Salta,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2336391939,iphone 15 pro 128gb nuevo sellado,1117932,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA1940589991,iphone 15 base 128gb libre,979167,ARS,Córdoba,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6788933073,iphone 15 pro max 256gb full,1767441,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8358404886,iphone 15 pro 256gb oferta,1653412,ARS,Córdoba,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA4877287177,iphone 15 pro 128gb envio gratis,1325506,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA4698216410,iphone 15 pro max 512gb garantia oficial,2204545,ARS,Salta,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA3217990717,iphone 15 pro 256gb,1379056,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA7874920009,iphone 15 base 512gb nuevo sellado,950081,ARS,Mendoza,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA9842297973,iphone 15 pro 128gb envio gratis,1247130,ARS,Salta,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA9611982747,iphone 15 pro 128gb nuevo sellado,1313021,ARS,Mendoza,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA7265655651,iphone 15 plus 512gb oferta,1305094,ARS,Buenos Aires,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA2606310716,iphone 15 pro max 128gb garantia oficial,992140,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA5927107750,iphone 15 base 128gb libre,971100,ARS,Córdoba,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6536507130,iphone 15 pro max 128gb envio gratis,1104789,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA3124481649,iphone 15 pro 512gb nuevo sellado,1587428,ARS,CABA,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA8523838328,iphone 15 pro 128gb nuevo sellado,1237359,ARS,Santa Fe,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5180372536,iphone 15 pro max 256gb envio gratis,1946256,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5652904971,iphone 15 pro 256gb nuevo sellado,1326119,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA6630869016,iphone 15 base 256gb libre,1136164,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA8727811554,iphone 15 pro max 128gb libre,1497992,ARS,CABA,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA4300467864,iphone 15 base 512gb oferta,2165829,ARS,Santa Fe,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA9940759373,iphone 15 plus 512gb oferta,2199859,ARS,Córdoba,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA3843517855,iphone 15 pro max 512gb full,1905797,ARS,Mendoza,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA9908682481,iphone 15 plus 256gb nuevo sellado,1268501,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA7430685833,iphone 15 pro 128gb nuevo sellado,1284501,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA6210765214,iphone 15 pro max 256gb garantia oficial,1903534,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5844907549,iphone 15 pro max 128gb,1897048,ARS,Buenos Aires,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA3051334276,iphone 15 pro 128gb envio gratis,1391908,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5383911585,iphone 15 base 128gb full,972688,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA3517551112,iphone 15 pro max 256gb garantia oficial,1920198,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA2494011590,iphone 15 plus 256gb nuevo sellado,2214492,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA9618554897,iphone 15 base 512gb libre,1119639,ARS,Córdoba,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA9516482669,iphone 15 base 128gb full,982191,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA1597626770,iphone 15 plus 128gb full,1077315,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA1201066253,iphone 15 plus 256gb,1093005,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1342147283,iphone 15 pro 512gb libre,1983925,ARS,Salta,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA3344625555,iphone 15 plus 512gb,1591734,ARS,Salta,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA5090838721,iphone 15 plus 128gb oferta,971852,ARS,Santa Fe,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8208892398,iphone 15 plus 128gb garantia oficial,941484,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA6017236540,iphone 15 base 256gb oferta,925200,ARS,Córdoba,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA4373927007,iphone 15 pro max 512gb oferta,2220940,ARS,CABA,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7821487964,iphone 15 pro max 512gb oferta,1879340,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA4074038878,iphone 15 pro 256gb envio gratis,910644,ARS,Córdoba,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,True
MLA8190189575,iphone 15 base 128gb garantia oficial,452979,ARS,Buenos Aires,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,True
MLA6379969199,iphone 15 plus 256gb full,1251981,ARS,Mendoza,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA6593350003,iphone 15 pro 128gb nuevo sellado,1368749,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5402686266,iphone 15 base 256gb nuevo sellado,1040328,ARS,Salta,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9125128423,iphone 15 pro 128gb full,1139970,ARS,CABA,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5295466634,iphone 15 pro 128gb libre,1493252,ARS,Santa Fe,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA8140755510,iphone 15 plus 512gb envio gratis,1015237,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA8897926915,iphone 15 base 128gb full,997486,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6902516058,iphone 15 pro 512gb garantia oficial,2063207,ARS,Buenos Aires,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA6167979360,iphone 15 plus 512gb libre,468735,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,True
MLA8222234513,iphone 15 pro 128gb garantia oficial,1387118,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA7762608873,iphone 15 base 512gb nuevo sellado,1567787,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA7674004085,iphone 15 base 512gb,2048762,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA7116060569,iphone 15 pro max 128gb libre,905667,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,True
MLA2038796339,iphone 15 pro max 512gb oferta,1151099,ARS,Mendoza,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,True
MLA7884877675,iphone 15 pro 512gb libre,1830849,ARS,CABA,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA4682048328,iphone 15 base 256gb full,1136801,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA1378358178,iphone 15 pro 512gb nuevo sellado,2034851,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA5600710097,iphone 15 base 128gb envio gratis,1031907,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6289301608,iphone 15 pro 256gb nuevo sellado,1406039,ARS,Córdoba,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA9970392506,iphone 15 pro 128gb envio gratis,1218920,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA3145256255,iphone 15 pro 512gb oferta,1947676,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA2128898955,iphone 15 pro max 512gb,1786849,ARS,CABA,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7929266038,iphone 15 plus 128gb oferta,1251052,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA7625416283,iphone 15 base 256gb libre,1043134,ARS,Santa Fe,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA1790874242,iphone 15 base 512gb envio gratis,1679815,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA9615059638,iphone 15 pro max 256gb libre,1845543,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA5555742984,iphone 15 pro max 128gb oferta,1825472,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA7633522258,iphone 15 pro 128gb,1436700,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA8347799781,iphone 15 base 256gb full,1180620,ARS,Mendoza,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA8447986278,iphone 15 pro 128gb,1478499,ARS,Córdoba,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA2391766348,iphone 15 base 128gb garantia oficial,970903,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4197116346,iphone 15 plus 512gb libre,1219768,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA1807171300,iphone 15 base 512gb libre,661743,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA9550984290,iphone 15 plus 512gb oferta,1143211,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA7186962049,iphone 15 base 256gb,1027816,ARS,Buenos Aires,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA4237621557,iphone 15 base 128gb,826868,ARS,Córdoba,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6273197293,iphone 15 plus 128gb oferta,1251495,ARS,Santa Fe,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA5476961670,iphone 15 pro max 128gb nuevo sellado,935549,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,True
MLA6136042835,iphone 15 pro 256gb nuevo sellado,1360032,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA8237355965,iphone 15 pro 512gb,1600438,ARS,Buenos Aires,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA1275895952,iphone 15 base 256gb libre,926652,ARS,Buenos Aires,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA3752524925,iphone 15 pro max 256gb oferta,1932469,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA9121402305,iphone 15 base 128gb full,967379,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4223546886,iphone 15 plus 512gb oferta,1159460,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA2510067258,iphone 15 pro 256gb full,1681947,ARS,CABA,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1822749940,iphone 15 pro max 256gb,1465290,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA1635495829,iphone 15 pro 512gb libre,1774232,ARS,Córdoba,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA4626389582,iphone 15 base 256gb oferta,927773,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9447385031,iphone 15 pro max 256gb libre,703111,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,True
MLA8803227713,iphone 15 pro max 128gb nuevo sellado,953544,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,True
MLA3258122956,iphone 15 plus 512gb envio gratis,1317962,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA5894768803,iphone 15 pro max 256gb libre,1619895,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8078948333,iphone 15 base 512gb full,1923788,ARS,CABA,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA9671922711,iphone 15 base 256gb envio gratis,1069146,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA2513535009,iphone 15 pro 128gb envio gratis,1208521,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
